+-----+---------------------------+----------------------------------------------------------------------------------------------+---------+--------------------------------------------+------------------------------------------------------------------------------------------------------+-------+----------+-----------+-------------+-----------+----------+-----------+
| id  | course                    | course_desc                                                                                  | campus  | unit                                       | unit_desc                                                                                            | hours | semester | room      | lecturer    | room_lock | day_lock | time_lock |
+-----+---------------------------+----------------------------------------------------------------------------------------------+---------+--------------------------------------------+------------------------------------------------------------------------------------------------------+-------+----------+-----------+-------------+-----------+----------+-----------+
|   2 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | D75X34                                     | Information Technology: Applications Software 1                                                      |     2 |        2 | DUMMY     | DUMMY       | 0         | 0        | 0         |
|   3 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | DR0T35+H1F034+H7TK34                       | Entrepreneurship in the Creative Industries + Customer Care + Comms                                  |     2 |        1 | A         | SMCDONALD   | 0         | 0        | 0         |
|   4 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F35S34+H91J34+H91K34+HJ4W34                | Event Budgeting and Funding + Organisiing an Event + Event Industrty An Intro+ Work Plcaement        |     3 |        1 | BS01      | FMCLEOD     | 0         | 0        | 0         |
|   5 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F35S34+H91J34+H91K34+HJ4W34                | Event Budgeting and Funding + Organisiing an Event + Event Industrty An Intro+ Work Plcaement        |     7 |        1 | BS01      | FMCLEOD     | 0         | 0        | 0         |
|   6 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F3J434+H91N34                              | Live Performance Events + F+B Events                                                                 |     2 |        1 | BS01      | FMCLEOD     | 0         | 0        | 0         |
|   7 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | DR0T35+H1F034+H7TK34                       | Entrepreneurship in the Creative Industries + Customer Care + Comms                                  |     2 |        2 | A         | SMCDONALD   | 0         | 0        | 0         |
|   8 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F35S34+H91J34+H91K34+HJ4W34                | Event Budgeting and Funding + Organisiing an Event + Event Industrty An Intro+ Work Plcaement        |     3 |        2 | BS01      | FMCLEOD     | 0         | 0        | 0         |
|   9 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F35S34+H91J34+H91K34+HJ4W34                | Event Budgeting and Funding + Organisiing an Event + Event Industrty An Intro+ Work Plcaement        |     7 |        2 | BS01      | FMCLEOD     | 0         | 0        | 0         |
|  10 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F3J434+H91N34                              | Live Performance Events + F+B Events                                                                 |     2 |        2 | BS01      | FMCLEOD     | 0         | 0        | 0         |
