+-----+-----------------------------+------------------------------------------------------------------------------------------------------+----------+----------------------+------------------------------------------------------------------------------------------+-------+----------+-------+-------------+-----------+-----------+-----------+
| id  | course                      | course_desc                                                                                          | campus   | unit                 | unit_desc                                                                                | hours | semester | room  | lecturer    | room_lock | day_lock  | time_lock |
|  45 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H17734               | Troubleshooting Computer Problems                                                        |     2 | 1        | V     | Kaka7       | 0         | 0         | 0         |
|  46 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H17834               | Team Working in Computing                                                                |     2 | 2        | A     | Kaka7       | XY47      | Wednesday | 09:00     |
|  47 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H17934               | Cloud Computing                                                                          |     2 | 2        | A     | Zidane      | XY44      | Thursday  | 15:00     |
|  48 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H17E34               | Computing: PC Hardware and Operating System Essentials                                   |     2 | 1        | CISCO | Zidane      | 0         | 0         | 0         |
|  49 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H17F34               | Computing: PC Hardware and Operating System Support                                      |     2 | 2        | CISCO | Zidane      | XY44A     | Wednesday | 11:00     |
|  50 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H1F734               | Professionalism and Ethics in Computing                                                  |     2 | 1        | XY50  | John        | 0         | 0         | 0         |
|  51 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | FR2435               | Networking Technology                                                                    |     3 | 1        | CISCO | John        | 0         | 0         | 0         |
|  52 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | FR2435               | Networking Technology                                                                    |     1 | 1        | CISCO | NLR         | 0         | 0         | 0         |
|  53 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H17S34               | Network Concepts                                                                         |     4 | 2        | CISCO | John        | XY44A     | Thursday  | 09:00     |
|  54 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | FR2235               | Routing Technology                                                                       |     3 | 2        | CISCO | John        | XY44A     | Monday    | 13:00     |
|  55 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | FR2236               | Routing Technology                                                                       |     1 | 2        | CISCO | NLR         | XY44A     | Monday    | 16:00     |
|  56 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H1J834               | Computing:  Graded Unit 1                                                                |     1 | 1        | A     | Pele10      | 0         | 0         | 0         |
|  57 | TAPSN_BF117A                | HND Computing: Networking SCQF Level 8 - Yr1 Grp A                                                   | STB      | H1J834               | Computing:  Graded Unit 1                                                                |     1 | 2        | A     | Pele10      | XY45      | Thursday  | 14:00     |
|  59 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17334               | Developing Software: Introduction                                                        |     2 | 1        | A     | Maradona    | 0         | 0         | 0         |
|  60 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17534               | Computer Systems Fundamentals                                                            |     2 | 1        | A     | Pele10      | 0         | 0         | 0         |
|  61 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17734               | Troubleshooting Computer Problems                                                        |     2 | 1        | V     | Pele10      | 0         | 0         | 0         |
|  62 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17834               | Team Working in Computing                                                                |     2 | 2        | A     | Maradona    | XY47      | Tuesday   | 09:00     |
|  63 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17934               | Cloud Computing                                                                          |     2 | 2        | A     | Pele10      | XY47      | Monday    | 15:00     |
|  64 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17E34               | Computing: PC Hardware and Operating System Essentials                                   |     2 | 1        | CISCO | Pele10      | 0         | 0         | 0         |
|  65 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17F34               | Computing: PC Hardware and Operating System Support                                      |     2 | 2        | CISCO | Pele10      | XY44A     | Tuesday   | 13:00     |
|  66 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H1F734               | Professionalism and Ethics in Computing                                                  |     2 | 1        | XY50  | Messi       | 0         | 0         | 0         |
|  67 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | FR2435               | Networking Technology                                                                    |     3 | 1        | CISCO | John        | 0         | 0         | 0         |
|  68 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | FR2435               | Networking Technology                                                                    |     1 | 1        | CISCO | NLR         | 0         | 0         | 0         |
|  69 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17S34               | Network Concepts                                                                         |     4 | 2        | CISCO | Pele10      | XY44A     | Monday    | 09:00     |
|  70 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | FR2235               | Routing Technology                                                                       |     3 | 2        | CISCO | John        | XY44A     | Friday    | 14:00     |
|  71 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | FR2236               | Routing Technology                                                                       |     1 | 2        | CISCO | NLR         | XY44A     | Friday    | 13:00     |
|  72 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H1J834               | Computing:  Graded Unit 1                                                                |     1 | 1        | A     | Pele10      | 0         | 0         | 0         |
|  73 | TAPSN_BF117B                | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H1J834               | Computing:  Graded Unit 1                                                                |     1 | 2        | A     | Pele10      | XY54      | Monday    | 14:00     |
|  75 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | F1W034               | Project Management for IT                                                                |     2 | 1        | XY50  | Bob         | 0         | 0         | 0         |
|  76 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H17M34               | Intrusion Prevention Systems                                                             |     2 | 2        | V     | Bob         | XY54      | Wednesday | 11:00     |
|  77 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H8N535               | Private Cloud Virtualisation                                                             |     2 | 2        | V     | Pele10      | 0         | 0         | 0         |
|  78 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H1EM34               | Client Operating Systems                                                                 |     4 | 1        | V     | John        | 0         | 0         | 0         |
|  79 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2335               | Switching Technology                                                                     |     3 | 1        | CISCO | Gullit      | 0         | 0         | 0         |
|  80 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2335               | Switching Technology                                                                     |     1 | 1        | CISCO | NLR         | 0         | 0         | 0         |
|  81 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2535               | Internetworking Technology                                                               |     3 | 2        | CISCO | Gullit      | XY44A     | Wednesday | 14:00     |
|  82 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2535               | Internetworking Technology                                                               |     1 | 2        | CISCO | NLR         | XY44A     | Tuesday   | 11:00     |
|  83 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H16X35               | Server Administration                                                                    |     2 | 1        | V     | Zidane      | 0         | 0         | 0         |
|  84 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H17V34               | Security Concepts                                                                        |     2 | 1        | V     | Zidane      | 0         | 0         | 0         |
|  86 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H48V35               | Computing: Networking: Graded Unit 2                                                     |     2 | 1        | V     | Zidane      | 0         | 0         | 0         |
|  87 | TAPSN_BF217A                | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H48V35               | Computing: Networking: Graded Unit 2                                                     |     2 | 2        | V     | Zidane      | XY54      | Tuesday   | 13:00     |
|  89 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | F1VV34               | Interactive Media: User Interface Design                                                 |     2 | 2        | A     | Pirlo       | 0         | 0         | 0         |
|  90 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H17334               | Developing Software: Introduction                                                        |     2 | 1        | A     | Ronal       | 0         | 0         | 0         |
|  91 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H17534               | Computer Systems Fundamentals                                                            |     2 | 1        | A     | Pele10      | 0         | 0         | 0         |
|  92 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H17734               | Troubleshooting Computer Problems                                                        |     2 | 1        | A     | Ronal       | 0         | 0         | 0         |
|  93 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H17834               | Team Working in Computing                                                                |     2 | 2        | A     | Maradona    | 0         | 0         | 0         |
|  94 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H17X34               | Software Development: Programming Foundations                                            |     2 | 2        | V     | Becks       | 0         | 0         | 0         |
|  95 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H18034               | Systems Development: Introduction                                                        |     2 | 2        | A     | Neymar9     | 0         | 0         | 0         |
|  96 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H18134               | Systems Development: Testing Software                                                    |     2 | 1        | A     | Ronal       | 0         | 0         | 0         |
|  97 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H1F734               | Professionalism and Ethics in Computing                                                  |     2 | 1        | XY50  | Ronal       | 0         | 0         | 0         |
|  98 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H1J834               | Computing: Graded Unit 1                                                                 |     1 | 1        | XY47  | VPG         | 0         | 0         | 0         |
|  99 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H1J834               | Computing: Graded Unit 1                                                                 |     1 | 2        | XY47  | VPG         | 0         | 0         | 0         |
| 100 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H17934               | Cloud Computing                                                                          |     2 | 2        | A     | Maradona    | 0         | 0         | 0         |
| 101 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H16W35               | Relational Database Management Systems                                                   |     2 | 1        | A     | Maradona    | 0         | 0         | 0         |
| 102 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H16W35               | Relational Database Management Systems                                                   |     2 | 2        | A     | Maradona    | 0         | 0         | 0         |
| 103 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H17W34               | Software Development: Developing Small Scale Standalone Applications                     |     2 | 1        | A     | Becks       | 0         | 0         | 0         |
| 104 | TAPSD_BF117A                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H17W34               | Software Development: Developing Small Scale Standalone Applications                     |     2 | 2        | A     | Becks       | 0         | 0         | 0         |
| 106 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | F1VV34               | Interactive Media: User Interface Design                                                 |     2 | 2        | A     | Pirlo       | 0         | 0         | 0         |
| 107 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17334               | Developing Software: Introduction                                                        |     2 | 1        | A     | Becks       | 0         | 0         | 0         |
| 108 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17534               | Computer Systems Fundamentals                                                            |     2 | 1        | A     | Bob         | 0         | 0         | 0         |
| 109 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17734               | Troubleshooting Computer Problems                                                        |     2 | 1        | A     | Becks       | 0         | 0         | 0         |
| 110 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17834               | Team Working in Computing                                                                |     2 | 2        | A     | Maradona    | 0         | 0         | 0         |
| 111 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17X34               | Software Development: Programming Foundations                                            |     2 | 2        | A     | Ronal       | 0         | 0         | 0         |
| 112 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H18034               | Systems Development: Introduction                                                        |     2 | 2        | A     | Neymar9     | 0         | 0         | 0         |
| 113 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H18134               | Systems Development: Testing Software                                                    |     2 | 1        | A     | Becks       | 0         | 0         | 0         |
| 114 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H1F734               | Professionalism and Ethics in Computing                                                  |     2 | 1        | XY50  | Maradona    | 0         | 0         | 0         |
| 115 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H1J834               | Computing: Graded Unit 1                                                                 |     1 | 1        | A     | Ronal       | 0         | 0         | 0         |
| 116 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H1J834               | Computing: Graded Unit 1                                                                 |     1 | 2        | A     | Ronal       | 0         | 0         | 0         |
| 117 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17934               | Cloud Computing                                                                          |     2 | 2        | XY47  | VPG         | 0         | 0         | 0         |
| 118 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H16W35               | Relational Database Management Systems                                                   |     2 | 1        | XY47  | VPG         | 0         | 0         | 0         |
| 119 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H16W35               | Relational Database Management Systems                                                   |     2 | 2        | XY47  | VPG         | 0         | 0         | 0         |
| 120 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17W34               | Software Development: Developing Small Scale Standalone Applications                     |     2 | 1        | A     | Becks       | 0         | 0         | 0         |
