+-----+---------------+----------------------------------------+--------+-----------------------------+------------------------------------------------------------------------------------------------------+-------+----------+---------+-------------+-----------+-----------+-----------+
| id  | course        | course_desc                            | campus | unit                        | unit_desc                                                                                            | hours | semester | room    | lecturer    | room_lock | day_lock  | time_lock |
+-----+---------------+----------------------------------------+--------+-----------------------------+------------------------------------------------------------------------------------------------------+-------+----------+---------+-------------+-----------+-----------+-----------+
|   1 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
|  14 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
|  31 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
|  47 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
|  61 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
|  68 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
|  84 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
|  86 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 103 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 123 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 127 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 167 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 198 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 203 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 218 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 234 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 247 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 261 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 268 | NQABT4_1F117A | Access to Business/Hospitality/Tourism | NRTH   | F79210+F19E10+F19G10+D28811 | Food Hygiene for the Hospitality Industry+Woking in Hospitality+Professional Kitchen+Foods of ther W |     4 | 1        | WDUMMY  | 0           | WDUMMY    | Thursday  | 13:00     |
| 269 | NQABT4_1F117A | Access to Business/Hospitality/Tourism | NRTH   | F79210+F19E10+F19G10+D28811 | Food Hygiene for the Hospitality Industry+Woking in Hospitality+Professional Kitchen+Foods of ther W |     4 | 2        | WDUMMY  | 0           | WDUMMY    | Thursday  | 13:00     |
| 270 | 0             | 0                                      | 0      | 0                           | 0                                                                                                    |     0 | 0        | 0       | 0           | 0         | 0         | 0         |
| 271 | LECTURERLOCK  | 0                                      | 0      | 0                           | 0                                                                                                    |     1 | LOCKALL  | 0       | Marado      |           | Monday    | 13:00     |
