+-----+---------------+------------------------------------------------------------------------------------------------------+----------+--------------------------------------------+------------------------------------------------------------------------------------------------------+-------+----------+-------+--------------+-----------+-----------+-----------+
| id  | course        | course_desc                                                                                          | campus   | unit                                       | unit_desc                                                                                            | hours | semester | room  | lecturer     | room_lock | day_lock  | time_lock |
|  35 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17734                                     | Troubleshooting Computer Problems                                                                    |     2 | 1        | V     | Pele10       | 0         | 0         | 0         |
|  36 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H1F734                                     | Professionalism and Ethics in Computing                                                              |     2 | 1        | XY50  | Ronal        | 0         | 0         | 0         |
|  37 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | FR2435+H17S34                              | Networking Technology+Network Concepts                                                               |     3 | 1        | CISCO | John         | 0         | 0         | 0         |
|  38 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | FR2435                                     | Networking Technology                                                                                |     1 | 1        | CISCO | NLR          | 0         | 0         | 0         |
|  39 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17E34                                     | Computing: PC Hardware and Operating System Essentials                                               |     2 | 1        | CISCO | Pele10       | 0         | 0         | 0         |
|  40 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17F34                                     | Computing: PC Hardware and Operating System Support                                                  |     2 | 2        | CISCO | Pele10       | 0         | 0         | 0         |
|  41 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17834                                     | Team Working in Computing                                                                            |     2 | 2        | A     | ANOSOFTDEV   | 0         | 0         | 0         |
|  42 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H17934                                     | Cloud Computing                                                                                      |     2 | 2        | A     | Pele10       | 0         | 0         | 0         |
|  43 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | FR2435+H17S34+FR2235                       | Network Concepts+Networking Technology+Routing Technology                                            |     3 | 2        | CISCO | John         | 0         | 0         | 0         |
|  44 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | FR2435+H17S34                              | Routing Technology+Network Concepts                                                                  |     3 | 2        | CISCO | John         |           | Thursday  | 14:00     |
|  46 | TAPSN_BF117B  | HND Computing: Networking SCQF Level 8 - Yr1 Grp B                                                   | STB      | H1J834                                     | Computing:  Graded Unit 1                                                                            |     2 | 2        | A     | Pele10       | 0         | 0         | 0         |
|  48 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | F1W034                                     | Project Management for IT                                                                            |     2 | 1        | XY50  | ANOSOFTDEV   | 0         | 0         | 0         |
|  49 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H1EM34                                     | Client Operating Systems                                                                             |     4 | 1        | V     | John         | 0         | 0         | 0         |
|  50 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2335                                     | Switching Technology                                                                                 |     3 | 1        | CISCO | John         | XY44A     | Thursday  | 14:00     |
|  52 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H16X35                                     | Server Administration                                                                                |     4 | 1        | V     | Zidane       | 0         | 0         | 0         |
|  53 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H17V34                                     | Security Concepts                                                                                    |     2 | 1        | V     | Zidane       | 0         | 0         | 0         |
|  54 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H17M34                                     | Intrusion Prevention Systems                                                                         |     2 | 2        | V     | Bob          | 0         | 0         | 0         |
|  55 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H8N535                                     | Private Cloud Virtualisation                                                                         |     2 | 2        | V     | Pele10       | 0         | 0         | 0         |
|  56 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2535                                     | Internetworking Technology                                                                           |     3 | 2        | CISCO | John         | XY44A     | 0         | 0         |
|  57 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2535                                     | Internetworking Technology                                                                           |     1 | 2        | CISCO | NLR          | XY44A     | 0         | 0         |
|  58 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H17V34                                     | Security Concepts                                                                                    |     2 | 2        | V     | Zidane       | 0         | 0         | 0         |
|  59 | TAPSN_BF217A  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H48V35                                     | Computing: Networking: Graded Unit 2                                                                 |     4 | 2        | CISCO | Zidane       | 0         | 0         | 0         |
|  61 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | F1W034                                     | Project Management for IT                                                                            |     2 | 1        | XY50  | ANOSOFTDEV   | 0         | 0         | 0         |
|  62 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H1EM34                                     | Client Operating Systems                                                                             |     3 | 1        | V     | Cruyff8      | 0         | 0         | 0         |
|  63 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2335                                     | Switching Technology                                                                                 |     3 | 1        | CISCO | John         | XY44A     | Wednesday | 14:00     |
|  65 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H16X35                                     | Server Administration                                                                                |     4 | 1        | V     | Zidane       | 0         | 0         | 0         |
|  66 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H17V34                                     | Security Concepts                                                                                    |     2 | 1        | V     | Zidane       | 0         | 0         | 0         |
|  67 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H17M34                                     | Intrusion Prevention Systems                                                                         |     2 | 2        | V     | Bob          | 0         | 0         | 0         |
|  68 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H8N535                                     | Private Cloud Virtualisation                                                                         |     2 | 2        | V     | ANOCYBNET    | 0         | 0         | 0         |
|  69 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2535                                     | Internetworking Technology                                                                           |     3 | 2        | CISCO | John         | 0         | 0         | 0         |
|  70 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | FR2535                                     | Internetworking Technology                                                                           |     1 | 2        | CISCO | NLR          | 0         | 0         | 0         |
|  71 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H17V34                                     | Security Concepts                                                                                    |     2 | 2        | V     | Zidane       | 0         | 0         | 0         |
|  72 | TAPSN_BF217B  | HND Computing: Networking SCQF Level 8 - Yr2 Grp A                                                   | STB      | H48V35                                     | Computing: Networking: Graded Unit 2                                                                 |     4 | 2        | CISCO | Zidane       | 0         | 0         | 0         |
|  74 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17334+H17734                              | Developing Software: Introduction+Troubleshooting Computer Problems                                  |     3 | 1        | A     | Becks        | XY44      | 0         | 0         |
|  76 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17534                                     | Computer Systems Fundamentals                                                                        |     2 | 1        | A     | Maradona     | 0         | 0         | 0         |
|  77 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H16W35                                     | Relational Database Management Systems                                                               |     2 | 1        | A     | Maradona     | 0         | 0         | 0         |
|  78 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H18134+H17W34                              | Systems Development: Testing Software+Software Development: Developing Small Scale Standalone Applic |     4 | 1        | A     | Becks        | XY44      | 0         | 0         |
|  80 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H1F734                                     | Professionalism and Ethics in Computing                                                              |     2 | 1        | XY50  | ANOSOFTDEV   | 0         | 0         | 0         |
|  81 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H1J834                                     | Computing: Graded Unit 1                                                                             |     1 | 1        | A     | Ronal        | 0         | 0         | 0         |
|  83 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17834+H17W34                              | Team Working in Computing+Software Development: Developing Small Scale Standalone Applications       |     3 | 2        | A     | Becks        | XY44      | 0         | 0         |
|  85 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17X34+H1J834                              | Software Development: Programming Foundations                                                        |     3 | 2        | A     | Ronal        | 0         | 0         | 0         |
|  86 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17934                                     | Cloud Computing                                                                                      |     2 | 2        | XY47  | Maradona     | 0         | 0         | 0         |
|  87 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H16W35                                     | Relational Database Management Systems                                                               |     2 | 2        | A     | Maradona     | 0         | 0         | 0         |
|  88 | TAPSD_BF117A  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp A                                         | STB      | H16Y35                                     | Software Development: Data Structures                                                                |     4 | 2        | A     | Ronal        | 0         | 0         | 0         |
|  90 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17334+H17734                              | Developing Software: Introduction+Troubleshooting Computer Problems                                  |     3 | 1        | A     | Ronal        | 0         | 0         | 0         |
|  92 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17534                                     | Computer Systems Fundamentals                                                                        |     2 | 1        | A     | Bob          | 0         | 0         | 0         |
|  93 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H16W35                                     | Relational Database Management Systems                                                               |     2 | 1        | XY47  | Neymar9      | 0         | 0         | 0         |
|  94 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H18134                                     | Systems Development: Testing Software                                                                |     2 | 1        | A     | Ronal        | 0         | 0         | 0         |
|  95 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17W34                                     | Software Development: Developing Small Scale Standalone Applications                                 |     2 | 1        | A     | Becks        | 0         | 0         | 0         |
|  96 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H1F734                                     | Professionalism and Ethics in Computing                                                              |     2 | 1        | XY50  | ANOSOFTDEV   | 0         | 0         | 0         |
|  97 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H1J834                                     | Computing: Graded Unit 1                                                                             |     1 | 1        | A     | Ronal        | 0         | 0         | 0         |
|  98 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H1J834                                     | Computing: Graded Unit 1                                                                             |     1 | 2        | A     | Ronal        | 0         | 0         | 0         |
|  99 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17834+H17W34                              | Team Working in Computing+Software Development: Developing Small Scale Standalone Applications       |     3 | 2        | A     | Becks        | 0         | 0         | 0         |
| 101 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17X34                                     | Software Development: Programming Foundations                                                        |     2 | 2        | A     | Neymar9      | 0         | 0         | 0         |
| 102 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17934                                     | Cloud Computing                                                                                      |     2 | 2        | XY47  | Maradona     | 0         | 0         | 0         |
| 103 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H16W35                                     | Relational Database Management Systems                                                               |     2 | 2        | XY47  | Neymar9      | 0         | 0         | 0         |
| 104 | TAPSD_BF117B  | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H16Y35                                     | Software Development: Data Structures                                                                |     4 | 2        | A     | Becks        | 0         | 0         | 0         |
| 106 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | F6C235+HL9W35                              | Web Development: Dynamically Generated Content+Software Development: Web Development Advanced Web Sc |     3 | 1        | A     | Becks        | 0         | 0         | 0         |
| 108 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H17135                                     | Software Development: Object Oriented Programming                                                    |     4 | 1        | XY47  | Neymar9      | 0         | 0         | 0         |
| 109 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H17235                                     | Systems Development: Object Oriented Analysis and Design                                             |     4 | 1        | XY47  | Neymar9      | 0         | 0         | 0         |
| 110 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | HL9X35                                     | Software Development: Object Oriented Programming - Advanced Concepts                                |     2 | 1        | XY47  | Neymar9      | 0         | 0         | 0         |
| 111 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | H16Y35                                     | Software Development: Data Structures                                                                |     2 | 1        | A     | Ronal        | 0         | 0         | 0         |
| 112 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | H16Y35                                     | Software Development: Data Structures                                                                |     2 | 2        | A     | Becks        | 0         | 0         | 0         |
| 113 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H48W35                                     | Computing: Software Development: Graded Unit 2                                                       |     4 | 2        | XY47  | Neymar9      | 0         | 0         | 0         |
| 114 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H17R35                                     | Mobile Technology                                                                                    |     2 | 2        | XY47  | Neymar9      | 0         | 0         | 0         |
| 115 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | F6C235+HL9W35                              | Web Development: Dynamically Generated Content+Software Development: Web Development Advanced Web Sc |     3 | 2        | A     | Becks        | 0         | 0         | 0         |
| 117 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | HL9V35                                     | Software Development: Programming Paradigms                                                          |     2 | 2        | V     | Ronal        | 0         | 0         | 0         |
| 118 | TAPSD_BF217A  | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | HL9T35                                     | Software Development: Data Structures and Performance                                                |     2 | 2        | A     | Ronal        | 0         | 0         | 0         |
| 135 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17334                                     | Developing Software: Introduction                                                                    |     2 | 1        | A     | Maradona     | 0         | 0         | 0         |
| 136 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17534                                     | Computer Systems Fundamentals                                                                        |     2 | 1        | A     | Bob          | 0         | 0         | 0         |
| 137 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17734                                     | Troubleshooting Computer Problems                                                                    |     2 | 1        | V     | Pele10       | 0         | 0         | 0         |
| 138 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H1F734+ H17834                             | Professionalism and Ethics in Computing                                                              |     2 | 1        | XY50  | Ronal        | 0         | 0         | 0         |
| 139 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | HG1K34                                     | Professional Career Development in the IT Industry+Team Working in Computing                         |     2 | 1        | A     | Cruyff8      | 0         | 0         | 0         |
| 140 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17E34                                     | Computing: PC Hardware and Operating System Essentials                                               |     2 | 1        | CISCO | Zidane       | 0         | 0         | 0         |
| 141 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17F34                                     | Computing: PC Hardware and Operating System Support                                                  |     2 | 2        | CISCO | Zidane       | 0         | 0         | 0         |
| 142 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17C34                                     | Computer Networks: Building Local Area Networks                                                      |     2 | 1        | CISCO | Zidane       | 0         | 0         | 0         |
| 143 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17C35                                     | Computer Networks: Building Local Area Networks                                                      |     1 | 2        | CISCO | Zidane       | 0         | 0         | 0         |
| 144 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17834+H1F734                              | Team Working in Computing+Professional Career Development in the IT Industry                         |     2 | 2        | A     | Cruyff8      | 0         | 0         | 0         |
| 145 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H17934                                     | Cloud Computing                                                                                      |     2 | 2        | A     | Pele10       | 0         | 0         | 0         |
| 146 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H1J834                                     | Computing: Graded Unit 1                                                                             |     2 | 2        | A     | Zidane       | 0         | 0         | 0         |
| 147 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H1EM34                                     | Client Operating Systems                                                                             |     3 | 2        | V     | Cruyff8      | 0         | 0         | 0         |
| 148 | TAPSS_BF117A  |  HND Computing: Technical Support SCQF Level 8 - Yr1 Grp A                                           | STB      | H1EP34                                     | Ethical Hacking Fundamentals                                                                         |     2 | 2        | V     | Bob          | 0         | 0         | 0         |
| 150 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | F1W034                                     | Project Management for IT                                                                            |     2 | 1        | XY50  | Bob          | 0         | 0         | 0         |
| 151 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H1EN34                                     | Computer Forensics: Fundamentals                                                                     |     2 | 1        | V     | ANOCYBNET    | 0         | 0         | 0         |
| 152 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H8N535                                     | Private Cloud Virtualisation                                                                         |     2 | 1        | V     | Pele10       | 0         | 0         | 0         |
| 153 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H16T35                                     | Network Server Operating Systems                                                                     |     3 | 1        | V     | Cruyff8      | 0         | 0         | 0         |
| 154 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H16V35                                     | Network Technology and Data Communications                                                           |     3 | 1        | V     | John         | 0         | 0         | 0         |
| 155 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H17V34                                     | Security Concepts                                                                                    |     2 | 1        | V     | Zidane       | 0         | 0         | 0         |
| 156 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | DM2X35                                     | Computer Operating Systems 2                                                                         |     2 | 2        | V     | Cruyff8      | 0         | 0         | 0         |
| 157 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H17M34                                     | Intrusion Prevention Systems                                                                         |     2 | 2        | V     | ANOCYBNET    | 0         | 0         | 0         |
| 158 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H18C35                                     | Open Source Operating Systems: Introduction to Command Line Administration                           |     2 | 2        | V     | Ronal        | 0         | 0         | 0         |
| 159 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H3LN35                                     | Providing Technical Support to Users                                                                 |     2 | 2        | A     | Cruyff8      | 0         | 0         | 0         |
| 160 | TAPSS_BF217A  |  HND Computing: Technical Support SCQF Level 8 - Yr2 Grp A                                           | STB      | H17V34                                     | Security Concepts                                                                                    |     2 | 2        | V     | Zidane       | 0         | 0         | 0         |
