+-----+-----------------+------------------------------------------------------------------------------------------------------+----------+----------------------+-----------------------------------------------------------------------+-------+----------+--------+----------+-----------+-----------+-----------+
| id  | course          | course_desc                                                                                          | campus   | unit                 | unit_desc                                                             | hours | semester | room   | lecturer | room_lock | day_lock  | time_lock |
| 236 | TAPSM5_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | H6S745               | Computing: Project                                                    |     4 | 2        | V      | 0        | 0         | 0         | 0         |
| 237 | TAPSM5_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | SENCH5               | Enhanced Curriculum Level 5                                           |     1 | 1        | A      | 0        | 0         | 0         | 0         |
| 238 | TAPSM5_BF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | SENCH5               | Enhanced Curriculum Level 5                                           |     1 | 2        | A      | 0        | 0         | 0         | 0         |
| 239 | 0               | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 240 | TAPSM5_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | WESTWING | F3GC11               | Information and Communication Technology                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 241 | TAPSM5_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | WESTWING | F3GD11               | Problem Solving                                                       |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 248 | TAPSM5_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | WESTWING | F3GB10               | Communication                                                         |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 249 | TAPSM5_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | WESTWING | F3GB11               | Communication                                                         |     2 | 1        | A      | 0        | 0         | 0         | 0         |
| 250 | TAPSM5_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | WESTWING | F3GF10               | Numeracy                                                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 251 | TAPSM5_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | WESTWING | F3GF11               | Numeracy                                                              |     2 | 2        | A      | 0        | 0         | 0         | 0         |
| 252 | TAPSM5_HF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | WESTWING | H22175               | Lifeskills Mathematics: Managing Finance and Statistics               |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 260 | 0               | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 261 | NCCDM5_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | WESTWING | F3GC11               | Information and Communication Technology                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 262 | NCCDM5_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | WESTWING | F3GD11               | Problem Solving                                                       |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 269 | NCCDM5_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | WESTWING | F3GB10               | Communication                                                         |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 270 | NCCDM5_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | WESTWING | F3GB11               | Communication                                                         |     2 | 1        | A      | 0        | 0         | 0         | 0         |
| 271 | NCCDM5_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | WESTWING | F3GF10               | Numeracy                                                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 272 | NCCDM5_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | WESTWING | F3GF11               | Numeracy                                                              |     2 | 2        | A      | 0        | 0         | 0         | 0         |
| 273 | NCCDM5_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | WESTWING | H22175               | Lifeskills Mathematics: Managing Finance and Statistics               |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 280 | NCCDM5_HF117B   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | WESTWING | SENCH5               | Enhanced Curriculum Level 5                                           |     1 | 2        | 0      | Bob      | 0         | 0         | 0         |
| 281 | 0               | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 282 | TAPSM5_SF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | EASTERN  | F3GC11               | Information and Communication Technology                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
